missing_rate,method,chunk_index,day_index,group_dimension,flow_group,length_group,neighbor_coverage_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,neighbor_available_count_sum,neighbor_coverage_sum,mean_positive_corr_sum,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,MAE,RMSE,MAPE,sMAPE,NRMSE
0.05,correlation_topology_neighbor_fill,3,3,flow_group,mid_flow,overall,overall,True,69256,65611,0,132155.0,65611.0,0.0,41.39081954956055,98.15983581542969,0.018828855827450752,0.018979927524924278,0.06965249473833195,2715693.0,632185152.0,1235.3800048828125,65611,1245.2919921875,65611,1487.303955078125,2896.58349609375,41.39081954956055,98.15983581542969,0.018828855827450752,0.018979927524924278,0.06965249473833195
0.05,correlation_topology_neighbor_fill,3,3,length_group,overall,long,overall,True,80759,76295,0,156546.0,76295.0,0.0,39.931217193603516,98.09558868408203,0.027246523648500443,0.03247292712330818,0.010901245110576954,3046552.25,734167296.0,2063.678955078125,75741,2474.469482421875,76201,0.0,8998.5673828125,39.931217193603516,98.09558868408203,0.027246523648500443,0.03247292712330818,0.010901245110576954
0.05,correlation_topology_neighbor_fill,3,3,length_group,overall,mid,overall,True,90831,85698,0,179579.0,85698.0,0.0,40.59101867675781,100.23588562011719,0.02876437082886696,0.037283096462488174,0.01039348813581565,3478569.25,861027840.0,2441.34716796875,84874,3189.084228515625,85537,0.0,9644.1044921875,40.59101867675781,100.23588562011719,0.02876437082886696,0.037283096462488174,0.01039348813581565
0.05,correlation_topology_neighbor_fill,3,3,length_group,overall,short,overall,True,29863,28371,0,60288.0,28371.0,0.0,43.35374450683594,110.34525299072266,0.028136558830738068,0.03385873883962631,0.012517233123700155,1229989.125,345447392.0,791.9878540039062,28148,958.8455810546875,28319,0.0,8815.466796875,43.35374450683594,110.34525299072266,0.028136558830738068,0.03385873883962631,0.012517233123700155
0.05,correlation_topology_neighbor_fill,3,3,overall,overall,overall,overall,True,201453,190364,0,396413.0,190364.0,0.0,40.73832321166992,100.96720886230469,0.02806171588599682,0.034844279289245605,0.010469319255519914,7755110.5,1940642432.0,5297.013671875,188763,6622.3994140625,190057,0.0,9644.1044921875,40.73832321166992,100.96720886230469,0.02806171588599682,0.034844279289245605,0.010469319255519914
0.05,correlation_topology_neighbor_fill,4,4,flow_group,high_flow,overall,overall,True,67476,62675,0,151269.0,62675.0,0.0,54.45711135864258,119.00320434570312,0.014025942422449589,0.0142145324498415,0.01620312951876315,3413099.5,887588480.0,879.075927734375,62675,890.8958129882812,62675,2896.5927734375,10241.05078125,54.45711135864258,119.00320434570312,0.014025942422449589,0.0142145324498415,0.01620312951876315
0.05,correlation_topology_neighbor_fill,4,4,flow_group,low_flow,overall,overall,True,68248,65390,0,119156.0,65390.0,0.0,30.839296340942383,89.98053741455078,0.04005742073059082,0.06855442374944687,0.06049919533636524,2016581.625,529429952.0,2556.584716796875,63823,4461.59033203125,65081,0.0,1487.3013916015625,30.839296340942383,89.98053741455078,0.04005742073059082,0.06855442374944687,0.06049919533636524
0.05,correlation_topology_neighbor_fill,4,4,flow_group,mid_flow,overall,overall,True,66881,63418,0,127771.0,63418.0,0.0,43.197547912597656,102.86428833007812,0.01964302733540535,0.019746210426092148,0.07299087493067219,2739502.0,671029824.0,1245.7215576171875,63418,1252.26513671875,63418,1487.3050537109375,2896.5810546875,43.197547912597656,102.86428833007812,0.01964302733540535,0.019746210426092148,0.07299087493067219
0.05,correlation_topology_neighbor_fill,4,4,length_group,overall,long,overall,True,81232,76896,0,156892.0,76896.0,0.0,41.02199935913086,100.62845611572266,0.023050542920827866,0.03269992768764496,0.010864847485354996,3154427.75,778655488.0,1758.7564697265625,76300,2509.8828125,76755,0.0,9261.837890625,41.02199935913086,100.62845611572266,0.023050542920827866,0.03269992768764496,0.010864847485354996
0.05,correlation_topology_neighbor_fill,4,4,length_group,overall,mid,overall,True,91493,86304,0,181509.0,86304.0,0.0,43.99238586425781,106.79015350341797,0.024754412472248077,0.03587666153907776,0.010427655890442073,3796719.0,984222720.0,2118.185546875,85568,3091.814697265625,86179,0.0,10241.05078125,43.99238586425781,106.79015350341797,0.024754412472248077,0.03587666153907776,0.010427655890442073
0.05,correlation_topology_neighbor_fill,4,4,length_group,overall,short,overall,True,29880,28283,0,59795.0,28283.0,0.0,43.066001892089844,107.22411346435547,0.028680846095085144,0.035518910735845566,0.011130015558809487,1218035.75,325169920.0,804.4403686523438,28048,1003.0540771484375,28240,0.0,9633.779296875,43.066001892089844,107.22411346435547,0.028680846095085144,0.035518910735845566,0.011130015558809487
0.05,correlation_topology_neighbor_fill,4,4,overall,overall,overall,overall,True,202605,191483,0,398196.0,191483.0,0.0,42.6627082824707,104.42515563964844,0.02464975230395794,0.03454837575554848,0.010196722765093303,8169183.5,2088048000.0,4681.38232421875,189916,6604.75146484375,191174,0.0,10241.05078125,42.6627082824707,104.42515563964844,0.02464975230395794,0.03454837575554848,0.010196722765093303
0.05,correlation_topology_neighbor_fill,5,5,flow_group,high_flow,overall,overall,True,68200,63720,0,153581.0,63720.0,0.0,58.614051818847656,126.63800048828125,0.01507885754108429,0.01529467012733221,0.016903357242776924,3734887.5,1021889280.0,960.8248291015625,63720,974.5763549804688,63720,2896.589111328125,10388.4736328125,58.614051818847656,126.63800048828125,0.01507885754108429,0.01529467012733221,0.016903357242776924
0.05,correlation_topology_neighbor_fill,5,5,flow_group,low_flow,overall,overall,True,68149,65239,0,118510.0,65239.0,0.0,29.544513702392578,88.6802978515625,0.04580070823431015,0.06281162798404694,0.05962515394246604,1927454.5,513052256.0,2926.894287109375,63905,4083.635009765625,65014,0.0,1487.2967529296875,29.544513702392578,88.6802978515625,0.04580070823431015,0.06281162798404694,0.05962515394246604
0.05,correlation_topology_neighbor_fill,5,5,flow_group,mid_flow,overall,overall,True,65756,62442,0,126172.0,62442.0,0.0,43.78813171386719,104.52645111083984,0.01970871537923813,0.019754406064748764,0.07417014593389795,2734218.5,682227520.0,1230.651611328125,62442,1233.504638671875,62442,1487.302734375,2896.58203125,43.78813171386719,104.52645111083984,0.01970871537923813,0.019754406064748764,0.07417014593389795
0.05,correlation_topology_neighbor_fill,5,5,length_group,overall,long,overall,True,80880,76509,0,158505.0,76509.0,0.0,43.9936637878418,106.83384704589844,0.02505635842680931,0.03113158792257309,0.010283882967027853,3365911.25,873233216.0,1904.9346923828125,76026,2378.422119140625,76399,0.0,10388.4736328125,43.9936637878418,106.83384704589844,0.02505635842680931,0.03113158792257309,0.010283882967027853
0.05,correlation_topology_neighbor_fill,5,5,length_group,overall,mid,overall,True,91139,86352,0,179627.0,86352.0,0.0,44.04243469238281,109.19392395019531,0.02913079224526882,0.03469175100326538,0.011863499913316497,3803152.25,1029601920.0,2496.013671875,85683,2992.475830078125,86259,0.0,9204.19140625,44.04243469238281,109.19392395019531,0.02913079224526882,0.03469175100326538,0.011863499913316497
0.05,correlation_topology_neighbor_fill,5,5,length_group,overall,short,overall,True,30086,28540,0,60131.0,28540.0,0.0,43.009708404541016,104.94664001464844,0.025298764929175377,0.032289016991853714,0.011247404217367382,1227497.125,314333760.0,717.42236328125,28358,920.8182373046875,28518,0.0,9330.7431640625,43.009708404541016,104.94664001464844,0.025298764929175377,0.032289016991853714,0.011247404217367382
0.05,correlation_topology_neighbor_fill,5,5,overall,overall,overall,overall,True,202105,191401,0,398263.0,191401.0,0.0,43.86894989013672,107.62849426269531,0.026929298415780067,0.03291060030460358,0.010360376130979,8396561.0,2217168896.0,5118.37109375,190067,6291.716796875,191176,0.0,10388.4736328125,43.86894989013672,107.62849426269531,0.026929298415780067,0.03291060030460358,0.010360376130979
0.05,correlation_topology_neighbor_fill,6,6,flow_group,high_flow,overall,overall,True,68367,63730,0,153086.0,63730.0,0.0,57.02677536010742,126.12928009033203,0.014698509126901627,0.014850919134914875,0.018150987505809364,3634316.5,1013854784.0,936.7359619140625,63730,946.4490966796875,63730,2896.583984375,9845.4775390625,57.02677536010742,126.12928009033203,0.014698509126901627,0.014850919134914875,0.018150987505809364
0.05,correlation_topology_neighbor_fill,6,6,flow_group,low_flow,overall,overall,True,68035,65106,0,118940.0,65106.0,0.0,28.476900100708008,88.41047668457031,0.037511881440877914,0.05871915817260742,0.05944352698273093,1854017.0,508895360.0,2395.171142578125,63851,3808.4072265625,64858,0.0,1487.302001953125,28.476900100708008,88.41047668457031,0.037511881440877914,0.05871915817260742,0.05944352698273093
0.05,correlation_topology_neighbor_fill,6,6,flow_group,mid_flow,overall,overall,True,64865,61501,0,124017.0,61501.0,0.0,43.20140075683594,104.57843780517578,0.019562873989343643,0.019592218101024628,0.07420814680020854,2656929.25,672614848.0,1203.1363525390625,61501,1204.9410400390625,61501,1487.3057861328125,2896.56396484375,43.20140075683594,104.57843780517578,0.019562873989343643,0.019592218101024628,0.07420814680020854
0.05,correlation_topology_neighbor_fill,6,6,length_group,overall,long,overall,True,80007,75368,0,154901.0,75368.0,0.0,43.33450698852539,110.99040985107422,0.0231147650629282,0.029680371284484863,0.012336316953806995,3266035.0,928448704.0,1732.4285888671875,74949,2234.18994140625,75275,0.0,8997.0458984375,43.33450698852539,110.99040985107422,0.0231147650629282,0.029680371284484863,0.012336316953806995
0.05,correlation_topology_neighbor_fill,6,6,length_group,overall,mid,overall,True,90770,86053,0,180129.0,86053.0,0.0,41.973331451416016,102.31687927246094,0.025178473442792892,0.03276585415005684,0.010392271869649066,3611931.0,900866816.0,2150.82080078125,85423,2816.028564453125,85944,0.0,9845.4775390625,41.973331451416016,102.31687927246094,0.025178473442792892,0.03276585415005684,0.010392271869649066
0.05,correlation_topology_neighbor_fill,6,6,length_group,overall,short,overall,True,30490,28916,0,61013.0,28916.0,0.0,43.82684326171875,112.51250457763672,0.02270268276333809,0.031506024301052094,0.013371497212317866,1267297.0,366049504.0,651.7940063476562,28710,909.5789184570312,28870,0.0,8414.353515625,43.82684326171875,112.51250457763672,0.02270268276333809,0.031506024301052094,0.013371497212317866
0.05,correlation_topology_neighbor_fill,6,6,overall,overall,overall,overall,True,201267,190337,0,396043.0,190337.0,0.0,42.79390335083008,107.39689636230469,0.023984530940651894,0.03135266900062561,0.010908246546315434,8145263.0,2195364864.0,4535.04296875,189082,5959.7978515625,190089,0.0,9845.4775390625,42.79390335083008,107.39689636230469,0.023984530940651894,0.03135266900062561,0.010908246546315434
0.05,correlation_topology_neighbor_fill,7,7,flow_group,high_flow,overall,overall,False,69304,64595,0,154929.0,64595.0,0.0,51.98143005371094,109.53474426269531,0.013379796408116817,0.013499797321856022,0.01592445921247997,3357740.5,775001728.0,864.2679443359375,64595,872.0194091796875,64595,2896.583984375,9774.98046875,51.98143005371094,109.53474426269531,0.013379796408116817,0.013499797321856022,0.01592445921247997
0.05,correlation_topology_neighbor_fill,7,7,flow_group,low_flow,overall,overall,False,65779,62914,0,114832.0,62914.0,0.0,26.297405242919922,73.95761108398438,0.0361175611615181,0.055511217564344406,0.04972602133720202,1654475.0,344122496.0,2232.96826171875,61825,3482.38525390625,62733,0.0,1487.302001953125,26.297405242919922,73.95761108398438,0.0361175611615181,0.055511217564344406,0.04972602133720202
0.05,correlation_topology_neighbor_fill,7,7,flow_group,mid_flow,overall,overall,False,66065,62699,0,125651.0,62699.0,0.0,41.11498260498047,96.38673400878906,0.018582087010145187,0.01854495145380497,0.06839591466138441,2577868.25,582498944.0,1165.0782470703125,62699,1162.7498779296875,62699,1487.3026123046875,2896.549560546875,41.11498260498047,96.38673400878906,0.018582087010145187,0.01854495145380497,0.06839591466138441
0.05,correlation_topology_neighbor_fill,7,7,length_group,overall,long,overall,False,81553,76898,0,156894.0,76898.0,0.0,40.26348876953125,97.36803436279297,0.02411256730556488,0.02927914634346962,0.010212719140221163,3096181.75,729034112.0,1843.743408203125,76464,2249.428955078125,76827,0.0,9533.9970703125,40.26348876953125,97.36803436279297,0.02411256730556488,0.02927914634346962,0.010212719140221163
0.05,correlation_topology_neighbor_fill,7,7,length_group,overall,mid,overall,False,90350,85598,0,179725.0,85598.0,0.0,38.97245788574219,91.47642517089844,0.0214348416775465,0.02882077731192112,0.009778080433475507,3335964.5,716278656.0,1824.1478271484375,85102,2464.7529296875,85520,0.0,9355.25390625,38.97245788574219,91.47642517089844,0.0214348416775465,0.02882077731192112,0.009778080433475507
0.05,correlation_topology_neighbor_fill,7,7,length_group,overall,short,overall,False,29245,27712,0,58793.0,27712.0,0.0,41.78468704223633,96.17212677001953,0.021573804318904877,0.029009124264121056,0.009838600402064822,1157937.25,256310464.0,594.4230346679688,27553,802.9725341796875,27680,0.0,9774.98046875,41.78468704223633,96.17212677001953,0.021573804318904877,0.029009124264121056,0.009838600402064822
0.05,correlation_topology_neighbor_fill,7,7,overall,overall,overall,overall,False,201148,190208,0,395412.0,190208.0,0.0,39.90412521362305,94.58391571044922,0.02253773808479309,0.02903353050351143,0.009676123242683509,7590083.5,1701623040.0,4262.314453125,189119,5517.15478515625,190027,0.0,9774.98046875,39.90412521362305,94.58391571044922,0.02253773808479309,0.02903353050351143,0.009676123242683509
0.05,correlation_topology_neighbor_fill,8,8,flow_group,high_flow,overall,overall,False,69716,64421,0,154255.0,64421.0,0.0,56.92970275878906,113.63667297363281,0.014776459895074368,0.014904345385730267,0.015462777511366054,3667468.5,831887232.0,951.914306640625,64421,960.15283203125,64421,2896.586181640625,10245.6328125,56.92970275878906,113.63667297363281,0.014776459895074368,0.014904345385730267,0.015462777511366054
0.05,correlation_topology_neighbor_fill,8,8,flow_group,low_flow,overall,overall,False,65292,62342,0,113588.0,62342.0,0.0,31.993515014648438,93.17488861083984,0.037508778274059296,0.06676127761602402,0.0626469193805176,1994539.75,541225856.0,2291.2236328125,61085,4153.08544921875,62208,0.0,1487.302001953125,31.993515014648438,93.17488861083984,0.037508778274059296,0.06676127761602402,0.0626469193805176
0.05,correlation_topology_neighbor_fill,8,8,flow_group,mid_flow,overall,overall,False,66855,63496,0,127544.0,63496.0,0.0,48.360084533691406,108.19535827636719,0.02196779102087021,0.022063741460442543,0.07677434975755962,3070672.0,743299136.0,1394.8668212890625,63496,1400.9593505859375,63496,1487.3037109375,2896.568115234375,48.360084533691406,108.19535827636719,0.02196779102087021,0.022063741460442543,0.07677434975755962
0.05,correlation_topology_neighbor_fill,8,8,length_group,overall,long,overall,False,81192,76474,0,156958.0,76474.0,0.0,46.441566467285156,106.21823120117188,0.02405575104057789,0.034595686942338943,0.012418132693867009,3551572.25,862803584.0,1827.5394287109375,75971,2644.11376953125,76429,0.0,8553.478515625,46.441566467285156,106.21823120117188,0.02405575104057789,0.034595686942338943,0.012418132693867009
0.05,correlation_topology_neighbor_fill,8,8,length_group,overall,mid,overall,False,91075,85865,0,179464.0,85865.0,0.0,44.96363067626953,103.24961853027344,0.023460181429982185,0.03422866016626358,0.010077427175050193,3860802.0,915362368.0,2000.754638671875,85283,2937.0244140625,85806,0.0,10245.6328125,44.96363067626953,103.24961853027344,0.023460181429982185,0.03422866016626358,0.010077427175050193
0.05,correlation_topology_neighbor_fill,8,8,length_group,overall,short,overall,False,29596,27920,0,58965.0,27920.0,0.0,47.28890609741211,110.06742095947266,0.02918086014688015,0.03345499560236931,0.012331875589396139,1320306.25,338246272.0,809.7105102539062,27748,933.059814453125,27890,0.0,8925.4404296875,47.28890609741211,110.06742095947266,0.02918086014688015,0.03345499560236931,0.012331875589396139
0.05,correlation_topology_neighbor_fill,8,8,overall,overall,overall,overall,False,201863,190259,0,395387.0,190259.0,0.0,45.89891052246094,105.46965789794922,0.024539446458220482,0.03426271304488182,0.010294108702516926,8732681.0,2116412288.0,4638.00439453125,189002,6514.1982421875,190125,0.0,10245.6328125,45.89891052246094,105.46965789794922,0.024539446458220482,0.03426271304488182,0.010294108702516926
0.05,correlation_topology_neighbor_fill,9,9,flow_group,high_flow,overall,overall,False,68668,63564,0,152378.0,63564.0,0.0,62.98667526245117,133.77125549316406,0.016143443062901497,0.016322549432516098,0.01787995816381279,4003685.0,1137461760.0,1026.141845703125,63564,1037.5264892578125,63564,2896.59033203125,10378.2216796875,62.98667526245117,133.77125549316406,0.016143443062901497,0.016322549432516098,0.01787995816381279
0.05,correlation_topology_neighbor_fill,9,9,flow_group,low_flow,overall,overall,False,67035,64204,0,116670.0,64204.0,0.0,32.05271911621094,94.3083267211914,0.044035159051418304,0.06145492568612099,0.06340912612679973,2057912.75,571034240.0,2775.491943359375,63029,3931.82470703125,63979,0.0,1487.2989501953125,32.05271911621094,94.3083267211914,0.044035159051418304,0.06145492568612099,0.06340912612679973
0.05,correlation_topology_neighbor_fill,9,9,flow_group,mid_flow,overall,overall,False,65896,62589,0,125729.0,62589.0,0.0,49.00038528442383,113.83251953125,0.022278914228081703,0.022393599152565002,0.08077373063336865,3066885.0,811018368.0,1394.4149169921875,62589,1401.593017578125,62589,1487.3023681640625,2896.578857421875,49.00038528442383,113.83251953125,0.022278914228081703,0.022393599152565002,0.08077373063336865
0.05,correlation_topology_neighbor_fill,9,9,length_group,overall,long,overall,False,79436,74968,0,153307.0,74968.0,0.0,47.624412536621094,114.36837005615234,0.026965105906128883,0.031807877123355865,0.01270800069245908,3570307.0,980590720.0,2009.0352783203125,74505,2380.43798828125,74838,0.0,8999.7138671875,47.624412536621094,114.36837005615234,0.026965105906128883,0.031807877123355865,0.01270800069245908
0.05,correlation_topology_neighbor_fill,9,9,length_group,overall,mid,overall,False,92015,86901,0,180976.0,86901.0,0.0,48.384559631347656,116.89706420898438,0.028480935841798782,0.03424138203263283,0.01319427076283498,4204666.5,1187495424.0,2460.638916015625,86396,2973.795654296875,86848,0.0,8859.68359375,48.384559631347656,116.89706420898438,0.028480935841798782,0.03424138203263283,0.01319427076283498
0.05,correlation_topology_neighbor_fill,9,9,length_group,overall,short,overall,False,30148,28488,0,60494.0,28488.0,0.0,47.511573791503906,111.06758880615234,0.02568420022726059,0.03574177995324135,0.010701986547804855,1353509.75,351428224.0,726.3748779296875,28281,1016.710693359375,28446,0.0,10378.2216796875,47.511573791503906,111.06758880615234,0.02568420022726059,0.03574177995324135,0.010701986547804855
0.05,correlation_topology_neighbor_fill,9,9,overall,overall,overall,overall,False,201599,190357,0,394777.0,190357.0,0.0,47.95454406738281,115.04664611816406,0.02746587060391903,0.03350800275802612,0.011085391088083624,9128483.0,2519514112.0,5196.04833984375,189182,6370.94384765625,190132,0.0,10378.2216796875,47.95454406738281,115.04664611816406,0.02746587060391903,0.03350800275802612,0.011085391088083624
0.05,correlation_topology_neighbor_fill,10,10,flow_group,high_flow,overall,overall,False,69686,64872,0,155239.0,64872.0,0.0,61.75820541381836,130.66799926757812,0.01594599150121212,0.016129963099956512,0.020187271471469703,4006378.25,1107632640.0,1034.4483642578125,64872,1046.3829345703125,64872,2896.59326171875,9369.384765625,61.75820541381836,130.66799926757812,0.01594599150121212,0.016129963099956512,0.020187271471469703
0.05,correlation_topology_neighbor_fill,10,10,flow_group,low_flow,overall,overall,False,66585,63705,0,116170.0,63705.0,0.0,30.559978485107422,88.2471923828125,0.03616428002715111,0.05917757749557495,0.05933377062915115,1946823.375,496106976.0,2264.82421875,62626,3761.090087890625,63556,0.0,1487.30126953125,30.559978485107422,88.2471923828125,0.03616428002715111,0.05917757749557495,0.05933377062915115
0.05,correlation_topology_neighbor_fill,10,10,flow_group,mid_flow,overall,overall,False,65182,62052,0,125330.0,62052.0,0.0,52.22394561767578,121.30850982666016,0.023686351254582405,0.023825107142329216,0.08607889408605643,3240600.25,913142016.0,1469.7855224609375,62052,1478.3955078125,62052,1487.30615234375,2896.577392578125,52.22394561767578,121.30850982666016,0.023686351254582405,0.023825107142329216,0.08607889408605643
0.05,correlation_topology_neighbor_fill,10,10,length_group,overall,long,overall,False,80671,76283,0,156681.0,76283.0,0.0,48.18589782714844,113.5060043334961,0.024628590792417526,0.0325738787651062,0.012269409027298794,3675764.75,982800640.0,1869.2607421875,75898,2483.595458984375,76245,0.0,9251.138671875,48.18589782714844,113.5060043334961,0.024628590792417526,0.0325738787651062,0.012269409027298794
0.05,correlation_topology_neighbor_fill,10,10,length_group,overall,mid,overall,False,91282,86403,0,181084.0,86403.0,0.0,47.98967361450195,114.96979522705078,0.024944819509983063,0.03288012370467186,0.012270794518852438,4146451.75,1142079488.0,2142.211181640625,85878,2838.212158203125,86320,0.0,9369.384765625,47.98967361450195,114.96979522705078,0.024944819509983063,0.03288012370467186,0.012270794518852438
0.05,correlation_topology_neighbor_fill,10,10,length_group,overall,short,overall,False,29500,27943,0,58974.0,27943.0,0.0,49.08512496948242,118.44241333007812,0.027276810258626938,0.03453558310866356,0.013197512168672182,1371585.625,392001312.0,757.5861206054688,27774,964.060791015625,27915,0.0,8974.6015625,49.08512496948242,118.44241333007812,0.027276810258626938,0.03453558310866356,0.013197512168672182
0.05,correlation_topology_neighbor_fill,10,10,overall,overall,overall,overall,False,201453,190629,0,396739.0,190629.0,0.0,48.228763580322266,114.90446472167969,0.025159891694784164,0.0330001525580883,0.01226382175521797,9193801.0,2516881664.0,4769.0576171875,189550,6285.869140625,190480,0.0,9369.384765625,48.228763580322266,114.90446472167969,0.025159891694784164,0.0330001525580883,0.01226382175521797
0.05,correlation_topology_neighbor_fill,11,11,flow_group,high_flow,overall,overall,False,70324,65264,0,155474.0,65264.0,0.0,58.0244026184082,126.13938903808594,0.01491139829158783,0.015080047771334648,0.01694794402903962,3786904.5,1038424960.0,973.177490234375,65264,984.1842651367188,65264,2896.593017578125,10339.34765625,58.0244026184082,126.13938903808594,0.01491139829158783,0.015080047771334648,0.01694794402903962
0.05,correlation_topology_neighbor_fill,11,11,flow_group,low_flow,overall,overall,False,67335,64271,0,116512.0,64271.0,0.0,28.610904693603516,79.21533966064453,0.03488535061478615,0.052126750349998474,0.05326110370201782,1838851.5,403305056.0,2210.789306640625,63373,3343.40966796875,64140,0.0,1487.3018798828125,28.610904693603516,79.21533966064453,0.03488535061478615,0.052126750349998474,0.05326110370201782
0.05,correlation_topology_neighbor_fill,11,11,flow_group,mid_flow,overall,overall,False,63364,60059,0,120810.0,60059.0,0.0,45.13780212402344,105.28987121582031,0.0203644298017025,0.02038508839905262,0.07471240559870992,2710931.25,665811520.0,1223.0672607421875,60059,1224.3079833984375,60059,1487.3033447265625,2896.572265625,45.13780212402344,105.28987121582031,0.0203644298017025,0.02038508839905262,0.07471240559870992
0.05,correlation_topology_neighbor_fill,11,11,length_group,overall,long,overall,False,81522,76778,0,156096.0,76778.0,0.0,43.71696853637695,104.73155975341797,0.02335643209517002,0.029508860781788826,0.011639699377917926,3356501.5,842154880.0,1785.2021484375,76433,2264.657470703125,76745,0.0,8997.7890625,43.71696853637695,104.73155975341797,0.02335643209517002,0.029508860781788826,0.011639699377917926
0.05,correlation_topology_neighbor_fill,11,11,length_group,overall,mid,overall,False,90055,85039,0,177720.0,85039.0,0.0,44.14146423339844,106.10319519042969,0.023745281621813774,0.02893870510160923,0.010262078297202019,3753746.0,957359552.0,2009.6107177734375,84632,2458.661376953125,84961,0.0,10339.34765625,44.14146423339844,106.10319519042969,0.023745281621813774,0.02893870510160923,0.010262078297202019
0.05,correlation_topology_neighbor_fill,11,11,length_group,overall,short,overall,False,29446,27777,0,58980.0,27777.0,0.0,44.15305709838867,105.3056869506836,0.022157037630677223,0.029851306229829788,0.011740959582583189,1226439.5,308027136.0,612.2211303710938,27631,828.5827026367188,27757,0.0,8969.0869140625,44.15305709838867,105.3056869506836,0.022157037630677223,0.029851306229829788,0.011740959582583189
0.05,correlation_topology_neighbor_fill,11,11,overall,overall,overall,overall,False,201023,189594,0,392796.0,189594.0,0.0,43.97126388549805,105.43280792236328,0.023355204612016678,0.029303358867764473,0.010197239847973438,8336687.5,2107541504.0,4407.03369140625,188696,5551.90234375,189463,0.0,10339.34765625,43.97126388549805,105.43280792236328,0.023355204612016678,0.029303358867764473,0.010197239847973438
0.05,correlation_topology_neighbor_fill,12,12,flow_group,high_flow,overall,overall,False,71355,66239,0,157089.0,66239.0,0.0,55.764095306396484,115.80267333984375,0.014374181628227234,0.014488186687231064,0.01711117649429136,3693758.0,888282112.0,952.1314086914062,66239,959.6829833984375,66239,2896.599853515625,9664.2626953125,55.764095306396484,115.80267333984375,0.014374181628227234,0.014488186687231064,0.01711117649429136
0.05,correlation_topology_neighbor_fill,12,12,flow_group,low_flow,overall,overall,False,67082,64112,0,117713.0,64112.0,0.0,27.65221405029297,80.9728775024414,0.048589788377285004,0.05208056792616844,0.05444282594730404,1772838.75,420357216.0,3067.71630859375,63135,3330.2919921875,63945,0.0,1487.3011474609375,27.65221405029297,80.9728775024414,0.048589788377285004,0.05208056792616844,0.05444282594730404
0.05,correlation_topology_neighbor_fill,12,12,flow_group,mid_flow,overall,overall,False,64212,60952,0,122851.0,60952.0,0.0,46.1880989074707,107.11447143554688,0.020846841856837273,0.02086706832051277,0.07600686943151483,2815257.0,699333440.0,1270.65673828125,60952,1271.8895263671875,60952,1487.3040771484375,2896.57763671875,46.1880989074707,107.11447143554688,0.020846841856837273,0.02086706832051277,0.07600686943151483
0.05,correlation_topology_neighbor_fill,12,12,length_group,overall,long,overall,False,81020,76507,0,157824.0,76507.0,0.0,43.65534973144531,100.94369506835938,0.0278791431337595,0.02861383743584156,0.011605873602771585,3339939.75,779578048.0,2122.9130859375,76147,2187.6708984375,76455,0.0,8697.638671875,43.65534973144531,100.94369506835938,0.0278791431337595,0.02861383743584156,0.011605873602771585
0.05,correlation_topology_neighbor_fill,12,12,length_group,overall,mid,overall,False,91184,86004,0,179270.0,86004.0,0.0,43.21831130981445,102.76546478271484,0.02969217300415039,0.029008246958255768,0.010633554573445073,3716947.5,908265984.0,2540.195068359375,85551,2492.214599609375,85914,0.0,9664.2626953125,43.21831130981445,102.76546478271484,0.02969217300415039,0.029008246958255768,0.010633554573445073
0.05,correlation_topology_neighbor_fill,12,12,length_group,overall,short,overall,False,30445,28792,0,60559.0,28792.0,0.0,42.54536056518555,105.44511413574219,0.021915500983595848,0.030659401789307594,0.011375097961020179,1224966.0,320128832.0,627.39697265625,28628,881.97900390625,28767,0.0,9269.8203125,42.54536056518555,105.44511413574219,0.021915500983595848,0.030659401789307594,0.011375097961020179
0.05,correlation_topology_neighbor_fill,12,12,overall,overall,overall,overall,False,202649,191303,0,397653.0,191303.0,0.0,43.291812896728516,102.45143127441406,0.027797069400548935,0.029098991304636,0.010601060267547004,8281853.5,2007972864.0,5290.5048828125,190326,5561.86474609375,191136,0.0,9664.2626953125,43.291812896728516,102.45143127441406,0.027797069400548935,0.029098991304636,0.010601060267547004
0.05,correlation_topology_neighbor_fill,13,13,flow_group,high_flow,overall,overall,False,70792,65940,0,159009.0,65940.0,0.0,59.41546630859375,125.96914672851562,0.015276724472641945,0.015401395037770271,0.01718631373937146,3917855.75,1046350784.0,1007.3472290039062,65940,1015.5679931640625,65940,2896.587158203125,10226.20703125,59.41546630859375,125.96914672851562,0.015276724472641945,0.015401395037770271,0.01718631373937146
0.05,correlation_topology_neighbor_fill,13,13,flow_group,low_flow,overall,overall,False,67673,64600,0,117361.0,64600.0,0.0,28.763586044311523,85.8997573852539,0.036037541925907135,0.05288654938340187,0.05775557545149987,1858127.625,476668448.0,2295.0869140625,63686,3409.489990234375,64468,0.0,1487.298095703125,28.763586044311523,85.8997573852539,0.036037541925907135,0.05288654938340187,0.05775557545149987
0.05,correlation_topology_neighbor_fill,13,13,flow_group,mid_flow,overall,overall,False,63749,60640,0,121584.0,60640.0,0.0,45.476318359375,105.29820251464844,0.02051710896193981,0.020622408017516136,0.07471767018503779,2757684.0,672358848.0,1244.157470703125,60640,1250.5428466796875,60640,1487.3026123046875,2896.583740234375,45.476318359375,105.29820251464844,0.02051710896193981,0.020622408017516136,0.07471767018503779
