seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,noise_std,experiment,scenario_type,scenario,dropout_rate,delay_rounds
5678,Proposed,1,19.368234634399414,4.40093565442616,3.5632779598236084,5.824099108576775,0.18206276689472722,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,Proposed,2,97.65116119384766,9.881860209183676,7.488141059875488,7.967633008956909,0.16989175475635154,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,Proposed,3,29.906187057495117,5.4686549587165505,4.156822681427002,5.55034875869751,0.6278164469566934,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,Proposed,4,267.91046142578125,16.367970595824676,13.904328346252441,49.352189898490906,-0.15313716364513597,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
5678,FedAvg,0,8.005341529846191,2.829371225174631,2.2943849563598633,3.1017962843179703,0.3149185966965288,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,FedAvg,1,19.231008529663086,4.385317380722071,3.5506129264831543,5.79252801835537,0.18785788291892336,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,FedAvg,2,97.4949951171875,9.87395539372077,7.496928691864014,7.986048609018326,0.17121936367798063,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,FedAvg,3,28.873920440673828,5.373445862821531,4.062887191772461,5.429376661777496,0.6406630655917533,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,FedAvg,4,273.9941711425781,16.55276928923309,14.087433815002441,50.175440311431885,-0.17932239207173817,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,Proposed,0,7.967392444610596,2.8226569831650807,2.2877137660980225,3.09184193611145,0.31816621188060534,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,Proposed,1,19.277498245239258,4.39061479126093,3.552703380584717,5.794963240623474,0.18589454391768745,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,Proposed,2,97.44480895996094,9.871413726511564,7.492882251739502,7.979477196931839,0.17164594704792535,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,Proposed,3,29.172040939331055,5.4011147867205205,4.089540958404541,5.464456230401993,0.6369529336483944,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,Proposed,4,273.7542419433594,16.54552029835748,14.05345630645752,50.047820806503296,-0.17828969385602877,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
5678,FedAvg,0,10.662481307983398,3.265345511271877,2.7133445739746094,3.685394302010536,0.08752579808068572,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,FedAvg,1,20.948389053344727,4.576941014842197,3.757969617843628,6.245491653680801,0.11533134071214668,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,FedAvg,2,99.55292510986328,9.977621214992244,7.833096504211426,8.469593524932861,0.15372541464077039,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,FedAvg,3,32.71489715576172,5.719693799126114,4.399122714996338,5.931821838021278,0.5928619442128127,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,FedAvg,4,276.0035095214844,16.613353349684836,14.253861427307129,53.37070822715759,-0.18797102317731573,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,Proposed,0,10.713935852050781,3.2732149107644584,2.7203023433685303,3.6942802369594574,0.08312250830326162,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,Proposed,1,20.979421615600586,4.580329858820278,3.7584586143493652,6.246192380785942,0.11402086774115272,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,Proposed,2,99.642578125,9.982112908848507,7.842164039611816,8.48156362771988,0.15296323958630775,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,Proposed,3,33.16575241088867,5.758971471616149,4.42839241027832,5.971774458885193,0.5872510527176007,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
5678,Proposed,4,275.6982116699219,16.60416248023133,14.234684944152832,53.45742106437683,-0.18665698065391112,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
